Time,AUD,CAD,CNY,EUR,GBP,JPY,KRW,PLN,USD,others
2016-01-10 00:00:00 UTC,128.06484614,425.29254353,2845784.18979999,9150.2774842,5482.11207542,1259.62982774,449.02474915,451.96746512,47294.5194468071,4793.0120047095525
2016-01-11 00:00:00 UTC,687.47230084,458.86940759,2311025.62370002,7424.69019435,5560.89595809,1797.63148773,626.13423275,900.44804607,59200.3261988144,3573.1114639643392
2016-01-12 00:00:00 UTC,537.47837212,365.21564889,1907032.67920002,38698.25432556,3806.87828987,1757.97270442,637.2843338,1060.2921219,206626.273013981,2685.12908842182
2016-01-13 00:00:00 UTC,583.85025505,333.23722319,3234288.65339998,58141.36122734,3707.89094421,2363.07988821,1730.75617254,1252.30511326,321964.590358378,4251.303458172439
2016-01-14 00:00:00 UTC,578.19969045,420.37753334,2667025.09699997,19022.1736774,4110.17109185,2724.05156626,1066.6904209,1067.02620569,62464.3629416888,3222.19284426961
2016-01-15 00:00:00 UTC,654.62456501,1792.56889523,3550113.64749998,51037.66934991,7431.29874755,4851.89255777,2171.7035605,4130.85506554,324401.06338558,9550.97907225694
2016-01-16 00:00:00 UTC,576.53514618,750.22703627,2967338.78759999,44760.82994078,1852.00914492,5185.18638117,1744.96168619,3088.50114441,223925.253489729,8774.696460121851
2016-01-17 00:00:00 UTC,242.81535889,544.4235631,2805049.91589994,14671.97279589,3360.09392088,3441.47697381,628.01155752,594.03034123,74611.5889459426,7021.42900355934
2016-01-18 00:00:00 UTC,652.1706707,353.4039129,2909132.26639996,22177.70204396,4321.7237912,2138.37717221,791.76056532,1099.06235647,84056.4580813193,4560.580945464822
2016-01-19 00:00:00 UTC,513.33731669,363.54590682,2313690.45759995,17142.99644445,4374.05494757,3216.54967997,471.90854213,1007.47606812,81012.0872499252,4874.0894655824395
2016-01-20 00:00:00 UTC,573.36875636,996.33263538,3040485.41720001,32840.18268092,5296.16265408,5266.51560998,1512.88900645,2776.48794382,219389.384228803,6772.39160887962
2016-01-21 00:00:00 UTC,292.88763173,573.19722401,2772351.10099999,26403.66959181,5773.65834751,4655.7508786,901.48293776,1531.76640401,111741.497444828,5833.31859265044
2016-01-22 00:00:00 UTC,297.21321143,546.62667003,3515282.36629994,27559.70060376,5884.64762445,3720.24213436,1164.95281428,1629.36895,172417.356070543,9033.747037136309
2016-01-23 00:00:00 UTC,130.68199304,428.89876406,1964759.02329998,19860.36816942,4748.70899288,3352.30177794,529.78918244,571.28764716,76590.9801483924,8465.51564133113
2016-01-24 00:00:00 UTC,234.52298147,400.99955235,1820486.01450001,15296.25607964,3325.69105574,2292.1534942,456.04355861,493.50571992,71141.4519591858,8536.684305318773
2016-01-25 00:00:00 UTC,390.26598185,386.8653709,1665946.5271,16634.70837662,4369.22406318,2658.09540898,825.14986896,861.14788048,78674.2874954658,9294.826998001787
2016-01-26 00:00:00 UTC,206.20048601,477.91161735,2651238.2115,12296.2089245,4324.70930152,2328.20451536,494.48092199,874.15148066,65565.4017604676,7594.13504154756
2016-01-27 00:00:00 UTC,334.76882183,368.36072202,2150134.61600002,13206.99387894,4439.86354049,1955.17011978,407.55352288,725.01024362,51896.164418452,7636.68292777087
2016-01-28 00:00:00 UTC,391.26686982,737.98346308,2326423.28169997,14490.52288794,5005.39578259,2140.4658206,1185.35175586,1274.62228662,88379.5317719159,8956.023195294822
2016-01-29 00:00:00 UTC,556.88915805,662.60023981,2791460.09109991,17919.74868265,5076.89968307,3131.54410723,1471.18240521,1298.5981035,153300.089568948,12429.346535483635
2016-01-30 00:00:00 UTC,104.94512095,420.999586,1852659.44119999,6407.07284515,3616.09014659,1718.23056721,490.72704016,395.12624678,39980.0001632594,7585.14679103952
2016-01-31 00:00:00 UTC,209.84145349,400.84623338,1710414.606,10125.311795,4245.10698317,1378.74526859,969.72910483,541.36703375,50351.0130195314,7434.818357431252
2016-02-01 00:00:00 UTC,588.06039749,338.52711237,2072133.9738,14949.26058963,4908.39982845,1720.02700628001,675.67704561,1288.25045109,83000.7345825744,9643.496640271613
2016-02-02 00:00:00 UTC,532.60124351,597.8969382,1361883.70360001,13205.79171497,4056.16959267,1043.47241511,479.86022719,921.27370434,60127.4400869023,9287.186637789391
2016-02-03 00:00:00 UTC,436.95581464,585.9585808,1503077.14740001,16715.55486502,4014.11146678,2829.77758469,546.82811567,967.58863541,75499.8537787803,6344.8554499663205
2016-02-04 00:00:00 UTC,459.66479862,512.6638899,2288743.22419997,18263.60238418,3599.0794996,2324.88444898,763.17834469,1545.31140955,124591.613085203,6168.63279947026
2016-02-05 00:00:00 UTC,230.24599483,311.93874857,2034348.49309999,15061.33721245,2260.07195138,2150.9006037,650.09627239,1131.07102442,72763.8619791632,6103.413399464331
2016-02-06 00:00:00 UTC,140.78384623,312.45126379,1780915.80440002,13685.92769791,1997.44507443,2060.86071237,399.48594494,734.22046304,89843.8968084845,4471.305808816531
2016-02-07 00:00:00 UTC,241.7650275,289.65049584,1095629.73070003,10940.50830526,1985.28393375,779.09400338,190.22469936,692.10190914,48186.8810401944,4470.033405125179
2016-02-08 00:00:00 UTC,614.74433424,528.55159213,1253753.17190002,13516.00526865,3003.22547018,1488.30077858,267.65041008,1037.01811438,71155.1030259704,4368.015808114349
2016-02-09 00:00:00 UTC,437.91673462,436.96860372,1121676.6576,16552.13440799,2753.04644646,1572.06737803,269.63349777,1066.64870065,65243.4048666983,4440.65853176002
2016-02-10 00:00:00 UTC,483.10667713,448.31981019,1809742.80370001,20505.86741975,2936.07787722,2010.88823186,555.94892892,1673.87026886,108707.76574722,5016.048582728452
2016-02-11 00:00:00 UTC,314.86245608,453.32954031,1214929.23250003,23182.39330008,2421.18977467,1325.19220164,641.12343649,939.15123181,79848.6614521702,6950.960469470389
2016-02-12 00:00:00 UTC,471.62115347,561.84311505,1473091.40239997,23700.73888486,2074.61040495,1396.89972923,743.29514762,1169.34426287,67027.4505583708,7218.96156769169
2016-02-13 00:00:00 UTC,113.21125571,317.80305494,1600756.36039996,19143.87854638,2118.64414937,1364.34455259,529.81493395,2336.95874072,59886.4054403694,4028.22332429796
2016-02-14 00:00:00 UTC,232.71954032,491.76999308,2762836.97539997,24355.98179682,2437.75128716,2637.89934943,866.33807436,740.3522546,103344.62175403,5073.86727751457
2016-02-15 00:00:00 UTC,559.84714764,443.29333039,2809527.51819993,23648.62170891,2441.05148309,2966.6775833,819.44139042,1138.57063894,101376.818622422,7730.207879508479
2016-02-16 00:00:00 UTC,493.00320998,418.59785281,2110968.79509996,24495.73944053,2468.24245296,2293.3264487,867.89704728,904.64455979,86721.1624067133,8051.39059198145
2016-02-17 00:00:00 UTC,378.81169519,582.10335302,2086099.18479996,25640.31164375,2031.01204897,3378.2437601,776.63176874,1530.61599075,111018.403462666,6679.11119753025
2016-02-18 00:00:00 UTC,206.36002455,524.78456656,2780445.59500001,20750.59196272,1771.58922982,3668.70274977,743.21879699,1981.44241237,95068.1452940755,5485.381265425361
2016-02-19 00:00:00 UTC,301.02548564,420.84299042,2402540.73830001,21434.34225725,2351.15104768,3299.78629323,678.73530202,1263.97243786,70766.3448257883,4511.773534313659
2016-02-20 00:00:00 UTC,121.20131762,482.62915064,2457961.69489996,26687.23908729,2476.96300774,4326.77367461,971.58692348,2445.99523583,140794.673420977,5387.677216577449
2016-02-21 00:00:00 UTC,233.62373842,489.73944117,2553190.54950003,32125.57551588,2314.72672046,4798.48658591999,689.38251007,1596.71147241,125733.795271813,4612.80149943905
2016-02-22 00:00:00 UTC,432.93424424,451.95747812,2248083.42509999,27671.61229198,2821.35359329,3275.04554455,609.86070856,1199.90364807,109053.210601491,5219.74916511998
2016-02-23 00:00:00 UTC,510.77142018,523.31360532,3037077.12169996,24479.98495172,2880.14440138,4032.67358014,930.02548322,1760.76615424,113078.49403669,6173.02074711927
2016-02-24 00:00:00 UTC,311.06387978,553.68547809,2832824.40989996,21586.95746238,2985.75523845,1976.56419711,1183.32063472,767.39843616,81463.2257441775,4987.5094830545995
2016-02-25 00:00:00 UTC,372.22898001,519.66011844,2974700.51629997,21433.2066192577,2784.67913674,1705.23727879,594.6843191,846.63569787,66599.7743574682,5233.15398179211
2016-02-26 00:00:00 UTC,316.02430438,349.75042171,1881522.92899998,21230.37634034,2886.15387537,1522.15790965,522.98382484,1085.38558776,73678.9851077692,5104.401868018439
2016-02-27 00:00:00 UTC,132.20748742,287.29720261,1003415.26520004,17841.54391985,2462.32686912,781.02240463,453.33674725,614.34841553,412255.587626254,4069.9749898835794
2016-02-28 00:00:00 UTC,283.27914742,302.92715295,2126943.93300006,18523.81486091,2368.75765601,1178.17080398,521.85258069,633.27930136,316170.146261729,5043.3870089394495
2016-02-29 00:00:00 UTC,478.79085547,284.97322123,3920745.85649999,18486.75495115,2691.79200209,2432.78325941,1041.71159298,1136.72216839,954223.936401094,8206.762663283542
2016-03-01 00:00:00 UTC,562.99253266,668.92409062,4735608.83230008,22311.86870089,3180.99511075,3040.07248492,535.77766977,847.43882472,83902.0413785693,6626.312652517639
2016-03-02 00:00:00 UTC,496.98238755,566.80721788,4336099.88980006,19499.51194125,3367.08610051,3263.37241873,639.99146417,887.20602743,75889.3738557852,6032.64481418221
2016-03-03 00:00:00 UTC,442.3715592,681.89990363,5851432.14779991,26986.5573156645,3144.31614854,5440.85689911,969.15942683,1480.40598647,94850.6927567095,7291.621522991861
2016-03-04 00:00:00 UTC,440.9180596,772.25266233,5161225.89719988,25625.6470153,3264.57049007,5395.22739554001,891.74702839,1259.96528573,91805.0820280409,6848.36034946786
2016-03-05 00:00:00 UTC,193.47344496,873.47448534,5799874.02299995,27218.32287879,3258.83145908,5850.95374512,1017.62811036,2322.85556146,141723.892838001,8397.74914106501
2016-03-06 00:00:00 UTC,290.91158241,556.28417723,5640858.08989992,21264.31399213,3117.19639323,3214.79734961,574.12102311,1128.10772307,71113.7939909058,5777.37389661025
2016-03-07 00:00:00 UTC,813.27467821,596.87043164,5281323.01520004,24083.33407298,3910.60213631,3585.92686464,799.55800777,1048.42932144,76239.6626892976,7423.283208188221
2016-03-08 00:00:00 UTC,441.3655494,709.64260944,3824875.4504,21309.90500796,3532.07145899,3898.4123264,504.55110045,775.69330806,63896.6562434457,5253.165835502461
2016-03-09 00:00:00 UTC,457.83067262,388.07788952,3834885.67600006,18743.67233361,4215.73033693,2990.07959581,632.23522454,892.15876242,61090.8043319374,4189.94151682858
2016-03-10 00:00:00 UTC,389.28942707,597.90145934,4844550.27840014,27370.75548845,4735.70012877,3315.67589276,515.75981721,850.1033892,69364.5474315077,6022.275954443399
2016-03-11 00:00:00 UTC,311.78156184,415.22437177,5647777.31649988,19826.72076805,4075.21535286,3896.43161855,670.86815267,956.7907265,72947.1325023693,5755.030675935359
2016-03-12 00:00:00 UTC,139.93365509,633.13016293,4796684.88229998,18688.27164363,3688.39529325,4257.17910402,551.28517912,789.75935569,70948.2423214482,4122.634844468611
2016-03-13 00:00:00 UTC,252.43465344,513.15429477,3514111.5513,15197.28920773,2974.38157539,2704.37033755,394.16689482,625.48109165,46431.1754459035,2555.8898694562004
2016-03-14 00:00:00 UTC,596.51961256,811.31652969,3923439.04130019,19729.1669554,3372.85159774,3292.16190796,504.71620899,782.94369553,60407.3071927072,3979.587252031499
2016-03-15 00:00:00 UTC,564.50243593,577.21371864,5031858.34110002,19931.68870039,3122.48926462,3586.08037292,839.65386309,1264.89745606,59745.2814930489,3960.1826215071
2016-03-16 00:00:00 UTC,495.30279653,565.51822925,4119242.30770008,21355.17748467,3073.24123974,4464.10017709,476.65207863,762.5869935,57557.9232072905,3684.2510987105293
2016-03-17 00:00:00 UTC,358.19136801,661.97804211,4008376.22779997,19844.33079697,2956.69774131,3370.55370665,835.28494765,813.20894131,54153.7340632361,4073.8500820544004
2016-03-18 00:00:00 UTC,336.64871918,683.24140034,5548243.23449999,23160.57498818,2973.99766317,4851.16686014,1287.62775232,1152.85734901,79932.3160599405,4734.340609253619
2016-03-19 00:00:00 UTC,121.13312049,352.92832171,4166625.32550004,15205.4150464,2374.65059177,3731.93020173001,588.89314175,919.30382484,47306.2836702644,3071.9344200330306
2016-03-20 00:00:00 UTC,288.22114143,406.58648292,3215601.76730012,15067.00162903,2320.58363348,3102.96984824002,312.96153346,681.61907206,40358.7389491268,3249.74847051605
2016-03-21 00:00:00 UTC,726.02361194,446.34441917,5271868.96670025,17635.79337315,2878.89152408,2832.87990562005,562.64371213,829.31908818,54596.140488414,4232.10659062194
2016-03-22 00:00:00 UTC,505.95081671,450.99358845,4757143.99350014,17971.2267167,2979.25945682,3745.25392587,490.48362005,844.04914086,62695.4793659446,4626.24864587014
2016-03-23 00:00:00 UTC,329.80689074,562.66019544,4579827.9782001,16844.36832315,2862.30599139,3787.8879901,540.90823003,706.45855971,54268.7052746316,3762.7534308322197
2016-03-24 00:00:00 UTC,188.39250577,514.95007404,4825074.76509998,18982.32234794,2944.95724615,4198.52393562,792.16074616,951.48559482,50923.4679554504,4169.6799858859695
2016-03-25 00:00:00 UTC,149.50300023,473.54805104,4489542.6403,16532.096451641,2307.29974614,3616.90835170002,827.40654175,1065.68108128,44794.3124680339,3504.9335467521405
2016-03-26 00:00:00 UTC,79.07112688,229.66090858,3813635.7346,14568.36665237,2393.60958428,2148.89552976001,623.62093341,1849.33058139,37906.1103204742,3501.3751155850705
2016-03-27 00:00:00 UTC,137.23461842,367.11864504,5327961.47649999,15137.89727442,2493.63620883,3284.88064786001,518.3142776,1323.51146065,71847.4254308099,4044.4284245303998
2016-03-28 00:00:00 UTC,196.03538451,488.68129971,4653353.89539999,18486.08039949,2593.0496156,3330.16832822,507.09836946,1060.36791244,56040.3502212519,4596.2005780546215
2016-03-29 00:00:00 UTC,628.7030057,509.30823081,6058086.71720001,19915.0204763458,3128.01198635,4192.73236446997,943.13999697,1613.36698544,83319.055288355,5299.536114400119
2016-03-30 00:00:00 UTC,455.59128852,531.51519767,5260029.01400042,20474.50777196,2781.9577056,5467.10649121998,873.16061404,1251.22711093,56429.2653764853,5519.79918264712
2016-03-31 00:00:00 UTC,470.59475209,374.996626,3253714.4683998,24018.15056641,2948.92134572,5276.85059008,945.63001507,1207.8616177,55072.2099038925,4575.38158479792
2016-04-01 00:00:00 UTC,337.37067857,395.30785051,1016567.9269,16441.33623269,2841.6058044,3862.18992288,665.87980827,1118.72536213,48993.5337707151,4780.8774932879205
2016-04-02 00:00:00 UTC,127.74297798,282.58478435,1409350.13230006,14701.31778511,2499.2794571,3793.77802853,361.12767693,772.22827235,40303.5510482738,3522.3967182335
2016-04-03 00:00:00 UTC,208.87917845,282.66437847,1066366.02770001,13438.72011599,2355.37622145,6065.53890588,180.60807631,507.40510004,33648.5574200721,3126.339928129351
2016-04-04 00:00:00 UTC,564.01452001,362.94017835,1182289.06279997,19495.41472889,2963.78679085,7628.10651277,616.44005113,689.05368016,45386.428638007,5195.10830822145
2016-04-05 00:00:00 UTC,540.69560012,529.20719667,1221427.58120001,16618.9307235,2242.0381754,5062.37313315999,714.11740206,847.85126355,50032.2205752903,5305.357798959999
2016-04-06 00:00:00 UTC,481.4087842,427.30546957,1188012.06510002,19731.28800852,2853.27626118,9490.80453495999,526.75603364,679.16530855,45578.014625174,5529.587858358241
2016-04-07 00:00:00 UTC,410.90381595,417.61452354,1325652.23009999,20395.75639527,2790.17117902,6988.06935124,445.28941029,1155.13139316,50590.356689879,5217.27497701128
2016-04-08 00:00:00 UTC,307.64267229,383.75669717,1596447.77839992,17558.19403777,2649.78608269,9325.64361325998,573.61218463,1001.95617242,57743.9116775449,5116.33204762896
2016-04-09 00:00:00 UTC,127.3207563,604.87514246,1990682.20109998,14057.82982052,2446.4207799,4078.09855594,396.63147828,429.75396301,36244.3755138491,3758.32174469532
2016-04-10 00:00:00 UTC,199.81628932,340.05858621,1058464.00980006,14579.87480182,2315.62430076,3767.581388,393.21802696,580.51614198,29001.3267535621,3314.880959818009
2016-04-11 00:00:00 UTC,542.03720224,439.57402887,1539634.82589994,17496.40443771,3318.9780308,8658.97309118,544.10654339,837.4024159,42991.147503724,5077.27264417424
2016-04-12 00:00:00 UTC,473.5536599,571.58622822,2639131.27089996,17777.61070431,3193.32763057,7077.37499955,616.19243014,984.65711631,63987.0396254156,4810.43812167454
2016-04-13 00:00:00 UTC,406.49355612,702.33475945,1713132.75159997,19803.14692176,2891.04656233,7173.7573969,344.56692567,714.56182255,46488.1473685046,5565.255069639599
2016-04-14 00:00:00 UTC,398.65074092,351.01149741,1400239.38629996,15613.17991915,2921.65409969,5110.91675821,475.64401075,1049.47946552,39331.6019342257,4182.730242999659
2016-04-15 00:00:00 UTC,280.52268595,508.5498704,1769818.81459994,16964.63081157,3038.57068398,6046.95777021,425.57425572,1105.79708838,56944.6093439357,5189.73968132386
2016-04-16 00:00:00 UTC,125.04366826,244.48527829,1677409.44779997,14379.49022811,2595.29484325,7907.27868789,357.28446877,640.04068066,36152.1327795632,4439.23527089778
2016-04-17 00:00:00 UTC,214.71258747,369.18960127,1172264.59320002,13416.47369667,2522.44471398,9241.1221318,251.73706856,422.86271105,33033.0394524033,5572.13764356399
2016-04-18 00:00:00 UTC,648.14785159,472.67964711,1186118.8244,15260.19052681,3050.69678493,8329.76167378,560.22079535,602.7049563,45944.9792661256,4386.12051542667
2016-04-19 00:00:00 UTC,495.09188538,585.93241567,1589460.90659995,16614.96441749,2970.04270152,6955.03946278,713.28397444,1149.4270742,54805.665609408,4652.3496626100105
2016-04-20 00:00:00 UTC,534.5041316,833.35393195,2296304.66289994,19159.44295846,2932.68932772,8417.54659704,1022.09847058,1300.91053202,79814.6773681997,5560.516449631061
2016-04-21 00:00:00 UTC,417.5338788,543.29015814,2776053.77939994,19019.98827847,3036.79496707,8651.85542689,712.46280014,1788.05874369,68282.2803218259,5013.161356171481
2016-04-22 00:00:00 UTC,360.48080975,349.83168711,2577698.26929992,16148.21184202,2884.8106767,9664.62014081,692.76920938,1016.52159738,58846.4388329844,5165.633199446651
2016-04-23 00:00:00 UTC,183.79258923,309.93146353,1832111.05839995,13479.28009343,2532.75271049,9490.1535377,500.57596939,782.1046504,44721.4639385186,3759.6818732464303
2016-04-24 00:00:00 UTC,147.52577478,431.00332107,3276840.22489998,17602.91583096,2585.71795482,8923.29660273,514.64518152,1740.20830316,73076.4676260354,4709.30293220373
2016-04-25 00:00:00 UTC,258.90719453,718.84242493,3630869.64129992,18126.17605808,3333.54241827,19205.04707326,1445.04582778,2712.19478748,84513.7375778472,5648.65515016852
2016-04-26 00:00:00 UTC,865.68903479,809.75533693,2625834.92439995,18075.76473301,3347.9458864,8460.52045761,888.32100779,1862.35128712,69934.6408110042,5205.746459130821
2016-04-27 00:00:00 UTC,524.48998151,655.11317874,2507201.4889999,20399.56464276,3188.03700334,12728.75340513,1359.47535102,2350.04173695,104975.882854656,5010.271015941739
2016-04-28 00:00:00 UTC,498.37964737,534.60385806,2977621.31879989,18808.45694786,3018.15705603,14260.94566455,1118.67717722,2162.17508523,85776.7084945707,4001.777415614591
2016-04-29 00:00:00 UTC,306.7057033,395.96023417,1345863.97409996,14394.58822127,2881.49331015,3619.82129806,893.7139342,1387.27219634,52801.4368473346,3580.8768815792196
2016-04-30 00:00:00 UTC,138.08675467,378.32923841,1341224.00559992,15069.90688898,2612.81923081,26684.87777618,568.58956282,829.566194,43369.605176253,2965.4774994975596
2016-05-01 00:00:00 UTC,159.36038337,232.04335305,754815.726700052,10435.71685031,2343.76220154,29952.71948115,338.76236077,366.89165442,26914.3941129612,2829.4573926664298
2016-05-02 00:00:00 UTC,493.19892087,823.92584823,1404552.04489993,14778.78274421,2785.17833804,31664.1707925,994.99019114,1021.00288919,77635.8779851676,5281.523776995569
2016-05-03 00:00:00 UTC,583.78696378,426.42456051,930235.977100047,11037.26493916,3276.11468771,33828.42555838,1012.27627781,827.76829176,52530.8881234154,4842.19003623661
2016-05-04 00:00:00 UTC,339.94402091,443.68009442,881677.530500127,10636.2285157,2991.64453336,30025.34261471,778.06312337,1157.54961556,43217.6346247904,4998.73439303546
2016-05-05 00:00:00 UTC,312.91037587,325.70632495,1154087.72560001,10039.53964567,3047.31865129,15910.33686208,561.77622365,1013.29388299,45513.3544948714,4169.75270497453
2016-05-06 00:00:00 UTC,223.8670792,437.56427107,1910356.82409989,13651.38737727,2729.65008178,9005.78220567,736.09065957,1878.46234359,70996.4150302749,5180.881976777589
2016-05-07 00:00:00 UTC,111.78212036,345.25392935,1689636.50389995,6904.81175247,2383.35879382,5345.6359938,374.17848864,1288.1853181,33646.0106330383,3778.572116928809
2016-05-08 00:00:00 UTC,151.24783303,569.78837003,1233115.22789999,8346.85599537,2260.2534279,4373.76387432,423.8566921,755.65088655,30942.6684962835,5026.980293179061
2016-05-09 00:00:00 UTC,540.25645007,577.98327756,1455324.93420001,12120.66127861,3120.83116848,4719.25305728,1068.07050768,1155.75937521,52177.9335150606,4849.644610910841
2016-05-10 00:00:00 UTC,563.72437782,433.94810433,1935213.35789991,12260.15902943,3047.0555091,6990.32013133,1381.21665569,1590.12610685,66125.563038013,5222.996951144591
2016-05-11 00:00:00 UTC,396.21598426,472.57318124,1207239.63619998,11080.4986623,3000.15372805,6986.28938884,686.15062237,861.37159917,44091.0539116883,5199.847241570879
2016-05-12 00:00:00 UTC,288.1556185,359.68999079,1440109.11309985,10469.21965797,3250.05121267,7586.66734623,863.72277611,1583.80578808,52116.4867257808,3790.40265734599
2016-05-13 00:00:00 UTC,287.48454083,449.0654398,1014359.48059998,11425.23422499,2858.8527535,5680.53144008,624.9780543,1465.08627225,36774.684680871,3599.5028354229103
2016-05-14 00:00:00 UTC,138.50891821,344.14117677,1099910.14909997,6578.74187792,2491.38123707,4160.03853105,343.11528473,867.19758366,23298.1825449364,1995.2013026083002
2016-05-15 00:00:00 UTC,164.53249004,287.5124764,1048741.98740001,5251.01942711,2433.79095051,5742.35023743,271.84826458,968.78640426,24041.096506799,2031.8570336232497
2016-05-16 00:00:00 UTC,566.49186058,576.19294782,1392229.97849992,9655.07284011,3089.39528445,8727.35478533,988.4377542,1610.65414962,41206.4074052556,3378.336470987501
2016-05-17 00:00:00 UTC,659.99184598,388.51939423,925902.168699967,7770.89956638,3049.14043051,5607.32456637,1179.05364909,1448.4605477,39197.3565446775,3603.7354433651503
2016-05-18 00:00:00 UTC,415.32042576,496.84813498,807099.20700003,10095.68997067,3125.64684509,16520.76254837,936.79679762,1254.98789155,35523.2296772235,3446.12537802333
2016-05-19 00:00:00 UTC,428.18144452,784.17206119,1363226.15129996,13404.11252054,3574.35532041,10407.96800233,1065.52822917,1648.71862392,72610.0514787174,4052.0613170232305
2016-05-20 00:00:00 UTC,381.68664834,597.51529369,1213462.40409994,10158.17487619,3637.38510729,7730.84473823,1107.39766574,1583.24814167,49690.2682972535,3702.3464276488394
2016-05-21 00:00:00 UTC,121.30836251,238.52034494,809501.909799997,5656.80359269,2511.8909852,6742.03203778,660.51363738,837.40375402,26309.639577876,2474.60479177205
2016-05-22 00:00:00 UTC,231.76828537,271.25189458,800767.167600001,7931.5314428,2515.32515775,11782.3153396,235.83626204,891.15169307,30854.7072614323,1850.1404422799894
2016-05-23 00:00:00 UTC,553.18260462,330.21435386,795144.529499985,11165.22764253,3154.06254081,6282.06705532,672.40928431,1504.57925661,40057.0834128083,3040.5952943772404
2016-05-24 00:00:00 UTC,431.11117023,814.52323455,890548.880799978,11418.2312479,3734.31932584,4470.62204663,716.83587763,1311.12230364,37585.6362585296,3384.9771760881795
2016-05-25 00:00:00 UTC,342.56787843,810.48767423,1237373.04339997,8887.32507039,3174.28862024,10863.4843762,445.80557688,1269.03577258,41427.908591081,4024.6999032550407
2016-05-26 00:00:00 UTC,344.20354466,436.09575754,1624523.03399982,10377.30092019,2845.58976414,9673.79055965,648.74610172,1189.04824496,39604.9235326033,3337.7176750937488
2016-05-27 00:00:00 UTC,239.65120153,814.39301271,2901066.76949981,20317.21429868,3096.11297813,17852.99829826,2108.05593534,3141.38354896,132693.371401399,7592.8652448023295
2016-05-28 00:00:00 UTC,253.96498054,1116.52045098,3712981.26709989,20583.53500627,3321.55437873,27730.78239663,1753.30793368,3378.42865848,147363.416725181,6688.058637689579
2016-05-29 00:00:00 UTC,231.01957337,893.17619751,3523609.95189978,17396.52323695,2819.24558978,28486.1385328299,1856.17296709,3423.66317754,143221.087409418,9175.263789395281
2016-05-30 00:00:00 UTC,672.97139495,672.28694269,1414481.82539989,13207.90958471,2923.67241448,22325.66992299,1438.92636011,3395.64867234,81230.9272187198,10693.70920945909
2016-05-31 00:00:00 UTC,451.05936734,1463.81812184,502028.505800012,18478.47710159,3711.98086529,23342.38235915,1663.09716429,2947.79732325,120990.164514848,6388.614854806831
2016-06-01 00:00:00 UTC,423.41417781,612.06545173,747098.70919995,13457.87197269,3128.68544108,15230.58409434,1280.03960602,2196.17682232,74651.0575499134,5099.0860597928
2016-06-02 00:00:00 UTC,273.25294438,479.39908613,1078371.28919988,12053.97226831,3040.36768076,13883.43976958,679.72104965,1829.34135058,58540.7885005813,3032.18802747805
2016-06-03 00:00:00 UTC,335.27329799,823.74626417,1441428.49869983,21439.28507572,3224.89905939,14960.23661596,1124.34245333,3473.42105701,116899.260552017,4573.547950500869
2016-06-04 00:00:00 UTC,136.37582266,521.07729754,1528854.04089973,15927.55043772,2545.90785125,13735.61702088,1048.93527187,1813.29628424,86105.3096751921,7159.4037113124605
2016-06-05 00:00:00 UTC,114.53208293,382.32996567,1400257.60039972,10089.84011595,2303.1736106,12088.92323471,442.08808003,1319.64633711,61864.8419550118,3912.98638852876
2016-06-06 00:00:00 UTC,507.11669171,686.27692066,1200503.15289987,12457.82389049,2115.47920497,12183.81173733,837.0125521,1721.19007328,68000.7312619846,3592.9825008969697
2016-06-07 00:00:00 UTC,554.24729331,775.33027773,1399356.00909976,18059.71109583,2818.20000971,13124.55912343,1047.84875535,1729.20550957,97630.8201901297,5427.231657462861
2016-06-08 00:00:00 UTC,348.10791529,447.29750102,910343.094199943,11394.86977397,1497.02686471,10586.89290316,777.49210791,1330.66287643,74077.6048800639,4082.3788899142614
2016-06-09 00:00:00 UTC,301.13547775,528.14927767,837989.737700001,10232.67629982,718.71971249,10896.67553667,1008.80855415,1460.06342487,77935.6823977348,3882.8904546881604
2016-06-10 00:00:00 UTC,203.5245386,334.52298839,864363.603599968,9881.69852802,1885.79811895,14147.27258371,1015.53142745,1358.32823568,69805.578993533,3413.1045758503096
2016-06-11 00:00:00 UTC,176.84352914,591.5961339,940082.346399914,13396.97756181,2053.18852048,17265.29141,1023.47876655,1385.5617856,82272.545490268,3478.3351158587298
2016-06-12 00:00:00 UTC,378.89395679,1297.10241384,2273989.46069969,43322.2964896498,2559.75472855,38790.54368653,2269.1610747,5018.14023698,248230.464807332,7035.81465138843
2016-06-13 00:00:00 UTC,663.55254145,1763.9869972,2076247.1508997,28203.82122256,3523.06429776,27300.19778002,3110.59699001,5581.49646702,216088.951853522,7403.867081096
2016-06-14 00:00:00 UTC,524.46069043,1424.38656901,1472513.9014997,19227.10175039,2694.7050007,17397.83960721,2898.16233297,2564.6563869,134492.231778527,4046.14646150797
2016-06-15 00:00:00 UTC,579.63561836,715.61735617,1390179.81979968,12684.17633514,2676.66446101,13972.04795593,1979.90453218,1455.86263412,77506.5412890354,4301.96327063015
2016-06-16 00:00:00 UTC,615.53856326,1169.98752248,2531709.84779962,27371.26760248,3153.33591644,27022.42962708,2621.44699476,4789.68288448,233223.212680126,5863.14298163883
2016-06-17 00:00:00 UTC,604.77879818,1241.01001679,2166380.16439967,29224.8855532399,3272.47520785,17723.80866562,4103.10043425,6545.02484513,184899.749026743,4981.4641785698195
